family,operation_identity,operation_name,method,path,version,hierarchy_ids,scopes,plan_state,lifecycle_class,official_url,observed_on,evidence_state
Issues,issues-issue_comments-update_comment,Update Comment,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [ISSUEID]; [COMMENTID],ZohoProjects.bugs.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_comments-update_comment,2026-09-01,verified
Issues,issues-issue_comments-delete_comment,Delete Comment,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [ISSUEID]; [COMMENTID],ZohoProjects.bugs.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_comments-delete_comment,2026-09-01,verified
Task Lists,task_lists-get_task_lists,Get Task Lists,GET,/api/v3/portal/[PORTALID]/all-tasklists,v3,[PORTALID],ZohoProjects.tasklists.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-get_task_lists,2026-09-01,verified
Task Lists,task_lists-get_project_task_lists,Get Project Task Lists,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasklists.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-get_project_task_lists,2026-09-01,verified
Task Lists,task_lists-get_details,Get Details,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID],v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-get_details,2026-09-01,verified
Task Lists,task_lists-create_task_list,Create Task List,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasklists.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-create_task_list,2026-09-01,verified
Task Lists,task_lists-update_task_list,Update Task List,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID],v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-update_task_list,2026-09-01,verified
Task Lists,task_lists-delete_task_list,Delete Task List,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID],v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-delete_task_list,2026-09-01,verified
Task Lists,task_lists-create_default_task_list,Create Default Task List,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/default-tasklists,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasklists.CREATE,TBD,default-selection,https://projects.zoho.com/api-docs#task_lists-create_default_task_list,2026-09-01,verified
Task Lists,task_lists-clone_a_task_list,Clone a Task List,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/clone,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasklists.CREATE,TBD,clone,https://projects.zoho.com/api-docs#task_lists-clone_a_task_list,2026-09-01,verified
Task Lists,task_lists-task_list_comments-get_multiple_comments,Get Multiple Comments,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/comments,v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_comments-get_multiple_comments,2026-09-01,verified
Task Lists,task_lists-task_list_comments-get_comment,Get Comment,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [TASKLISTID]; [COMMENTID],ZohoProjects.tasklists.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_comments-get_comment,2026-09-01,verified
Task Lists,task_lists-task_list_comments-add_comment,Add Comment,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/comments,v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_comments-add_comment,2026-09-01,verified
Task Lists,task_lists-task_list_comments-update_comment,Update Comment,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [TASKLISTID]; [COMMENTID],ZohoProjects.tasklists.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_comments-update_comment,2026-09-01,verified
Task Lists,task_lists-task_list_comments-delete_comment,Delete Comment,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [TASKLISTID]; [COMMENTID],ZohoProjects.tasklists.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_comments-delete_comment,2026-09-01,verified
Task Lists,task_lists-task_list_followers-get_followers,Get Followers,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/followers,v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.READ,TBD,follow,https://projects.zoho.com/api-docs#task_lists-task_list_followers-get_followers,2026-09-01,verified
Task Lists,task_lists-task_list_followers-follow_task_list,Follow Task List,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/follow,v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.CREATE,TBD,follow,https://projects.zoho.com/api-docs#task_lists-task_list_followers-follow_task_list,2026-09-01,verified
Task Lists,task_lists-task_list_followers-unfollow_task_list,Unfollow Task List,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/unfollow,v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.DELETE,TBD,unfollow,https://projects.zoho.com/api-docs#task_lists-task_list_followers-unfollow_task_list,2026-09-01,verified
Task Lists,task_lists-task_list_templates-get_task_lists_from_a_template,Get Task Lists from a Template,GET,/api/v3/portal/[PORTALID]/templates/tasklists,v3,[PORTALID],ZohoProjects.tasklists.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_templates-get_task_lists_from_a_template,2026-09-01,verified
Task Lists,task_lists-task_list_templates-get_tasks_from_task_list_template,Get Tasks from Task List Template,GET,/api/v3/portal/[PORTALID]/templates/tasklists/[TASKLISTID]/tasks,v3,[PORTALID]; [TASKLISTID],ZohoProjects.tasklists.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_templates-get_tasks_from_task_list_template,2026-09-01,verified
Task Lists,task_lists-task_list_templates-make_as_task_template,Make as Task Template,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasklists/[TASKLISTID]/make-as-template,v3,[PORTALID]; [PROJECTID]; [TASKLISTID],ZohoProjects.tasklists.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#task_lists-task_list_templates-make_as_task_template,2026-09-01,verified
Tasks,tasks-get_tasks,Get Tasks,GET,/api/v3/portal/[PORTALID]/tasks,v3,[PORTALID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-get_tasks,2026-09-01,verified
Tasks,tasks-get_project_tasks,Get Project Tasks,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-get_project_tasks,2026-09-01,verified
Tasks,tasks-get_task_details,Get Task Details,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID],v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-get_task_details,2026-09-01,verified
Tasks,tasks-create_task,Create Task,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-create_task,2026-09-01,verified
Tasks,tasks-create_multiple_tasks,Create Multiple Tasks,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/bulk-tasks,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-create_multiple_tasks,2026-09-01,verified
Tasks,tasks-update_task,Update Task,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID],v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-update_task,2026-09-01,verified
Tasks,tasks-bulk_update_tasks,Bulk Update Tasks,PATCH,/api/v3/portal/[PORTALID]/bulk-tasks,v3,[PORTALID],ZohoProjects.tasks.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-bulk_update_tasks,2026-09-01,verified
Tasks,tasks-delete_task,Delete Task,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID],v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-delete_task,2026-09-01,verified
Tasks,tasks-clone_task,Clone Task,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/clone,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.CREATE,TBD,clone,https://projects.zoho.com/api-docs#tasks-clone_task,2026-09-01,verified
Tasks,tasks-move_task,Move Task,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/move,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.UPDATE,TBD,move,https://projects.zoho.com/api-docs#tasks-move_task,2026-09-01,verified
Tasks,tasks-reorder_tasks,Reorder Tasks,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/reorder,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.UPDATE,TBD,reorder,https://projects.zoho.com/api-docs#tasks-reorder_tasks,2026-09-01,verified
Tasks,tasks-get_task_count,Get Task Count,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/count,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-get_task_count,2026-09-01,verified
Tasks,tasks-task_followers-get_followers,Get Followers,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/followers,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,follow,https://projects.zoho.com/api-docs#tasks-task_followers-get_followers,2026-09-01,verified
Tasks,tasks-task_followers-follow_task,Follow Task,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/follow,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.CREATE,TBD,follow,https://projects.zoho.com/api-docs#tasks-task_followers-follow_task,2026-09-01,verified
Tasks,tasks-task_followers-add_followers,Add Followers,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/followers,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.CREATE,TBD,follow,https://projects.zoho.com/api-docs#tasks-task_followers-add_followers,2026-09-01,verified
Tasks,tasks-task_followers-unfollow_task,Unfollow Task,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/unfollow,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.DELETE,TBD,unfollow,https://projects.zoho.com/api-docs#tasks-task_followers-unfollow_task,2026-09-01,verified
Tasks,tasks-task_comments-get_comments,Get Comments,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/comments,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_comments-get_comments,2026-09-01,verified
Tasks,tasks-task_comments-add_comment,Add Comment,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/comments,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_comments-add_comment,2026-09-01,verified
Tasks,tasks-task_comments-update_comment,Update Comment,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [TASKID]; [COMMENTID],ZohoProjects.tasks.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_comments-update_comment,2026-09-01,verified
Tasks,tasks-task_comments-delete_comment,Delete Comment,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [TASKID]; [COMMENTID],ZohoProjects.tasks.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_comments-delete_comment,2026-09-01,verified
Tasks,tasks-bug_association-get_associated_issues,Get Associated Issues,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/associated-bugs,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,associate,https://projects.zoho.com/api-docs#tasks-bug_association-get_associated_issues,2026-09-01,verified
Tasks,tasks-bug_association-associate_issues,Associate Issues,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/associate-bugs,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.UPDATE,TBD,associate,https://projects.zoho.com/api-docs#tasks-bug_association-associate_issues,2026-09-01,verified
Tasks,tasks-bug_association-disassociate_issue,Disassociate Issue,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/bug/[BUGID],v3,[PORTALID]; [PROJECTID]; [TASKID]; [BUGID],ZohoProjects.tasks.UPDATE,TBD,disassociate,https://projects.zoho.com/api-docs#tasks-bug_association-disassociate_issue,2026-09-01,verified
Tasks,tasks-forum_association-get_forums,Get Forums,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/forums,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-forum_association-get_forums,2026-09-01,verified
Tasks,tasks-forum_association-associate_forums,Associate Forums,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/associate-forums,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.UPDATE,TBD,associate,https://projects.zoho.com/api-docs#tasks-forum_association-associate_forums,2026-09-01,verified
Tasks,tasks-forum_association-disassociate_forums,Disassociate Forums,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/associate-forums,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.UPDATE,TBD,disassociate,https://projects.zoho.com/api-docs#tasks-forum_association-disassociate_forums,2026-09-01,verified
Tasks,tasks-task_dependency-add_task_dependency,Add Task Dependency,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/dependency,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_dependency-add_task_dependency,2026-09-01,verified
Tasks,tasks-task_dependency-update_dependency,Update Dependency,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/dependency,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_dependency-update_dependency,2026-09-01,verified
Tasks,tasks-task_dependency-delete_dependency,Delete Dependency,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/dependency,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_dependency-delete_dependency,2026-09-01,verified
Tasks,tasks-status_timeline-get_status_timeline,Get Status Timeline,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/status-timeline,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-status_timeline-get_status_timeline,2026-09-01,verified
Tasks,tasks-status_timeline-get_status_history_project,Get Status History (Project),GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/taskstatushistory,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,status-history,https://projects.zoho.com/api-docs#tasks-status_timeline-get_status_history_project,2026-09-01,verified
Tasks,tasks-status_timeline-get_status_history_portal,Get Status History (Portal),GET,/api/v3/portal/[PORTALID]/taskstatushistory,v3,[PORTALID],ZohoProjects.tasks.READ,TBD,status-history,https://projects.zoho.com/api-docs#tasks-status_timeline-get_status_history_portal,2026-09-01,verified
Tasks,tasks-status_timeline-export_status_timeline,Export Status Timeline,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/status-timeline/export,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,export,https://projects.zoho.com/api-docs#tasks-status_timeline-export_status_timeline,2026-09-01,verified
Tasks,tasks-task_custom_view-get_all_views,Get All Views,GET,/api/v3/portal/[PORTALID]/mytasks/customviews,v3,[PORTALID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_custom_view-get_all_views,2026-09-01,verified
Tasks,tasks-task_custom_view-get_custom_views_project,Get Custom Views (Project),GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/customviews,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_custom_view-get_custom_views_project,2026-09-01,verified
Tasks,tasks-task_custom_view-get_custom_view_details,Get Custom View Details,GET,/api/v3/portal/[PORTALID]/tasks/customviews/[CUSTOMVIEWID],v3,[PORTALID]; [CUSTOMVIEWID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_custom_view-get_custom_view_details,2026-09-01,verified
Tasks,tasks-task_custom_view-set_default_view_portal,Set Default View (Portal),POST,/api/v3/portal/[PORTALID]/tasks/customviews/[CUSTOMVIEWID]/setdefaultview,v3,[PORTALID]; [CUSTOMVIEWID],ZohoProjects.tasks.UPDATE,TBD,default-selection,https://projects.zoho.com/api-docs#tasks-task_custom_view-set_default_view_portal,2026-09-01,verified
Tasks,tasks-task_custom_view-set_favourite_view_portal,Set Favourite View (Portal),POST,/api/v3/portal/[PORTALID]/tasks/customviews/[CUSTOMVIEWID]/markfavourite,v3,[PORTALID]; [CUSTOMVIEWID],ZohoProjects.tasks.UPDATE,TBD,favourite-selection,https://projects.zoho.com/api-docs#tasks-task_custom_view-set_favourite_view_portal,2026-09-01,verified
Tasks,tasks-task_custom_view-remove_view_from_favorites_portal,Remove View from Favorites (Portal),POST,/api/v3/portal/[PORTALID]/tasks/customviews/[CUSTOMVIEWID]/unmarkfavourite,v3,[PORTALID]; [CUSTOMVIEWID],ZohoProjects.tasks.UPDATE,TBD,favourite-selection,https://projects.zoho.com/api-docs#tasks-task_custom_view-remove_view_from_favorites_portal,2026-09-01,verified
Tasks,tasks-task_custom_view-set_default_view_project,Set Default View (Project),POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/customviews/[CUSTOMVIEWID]/setdefaultview,v3,[PORTALID]; [PROJECTID]; [CUSTOMVIEWID],ZohoProjects.tasks.UPDATE,TBD,default-selection,https://projects.zoho.com/api-docs#tasks-task_custom_view-set_default_view_project,2026-09-01,verified
Tasks,tasks-task_custom_view-set_favorite_view_project,Set Favorite View (Project),POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/customviews/[CUSTOMVIEWID]/markfavourite,v3,[PORTALID]; [PROJECTID]; [CUSTOMVIEWID],ZohoProjects.tasks.UPDATE,TBD,favourite-selection,https://projects.zoho.com/api-docs#tasks-task_custom_view-set_favorite_view_project,2026-09-01,verified
Tasks,tasks-task_custom_view-remove_view_from_favorites_project,Remove View From Favorites (Project),POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/customviews/[CUSTOMVIEWID]/unmarkfavourite,v3,[PORTALID]; [PROJECTID]; [CUSTOMVIEWID],ZohoProjects.tasks.UPDATE,TBD,favourite-selection,https://projects.zoho.com/api-docs#tasks-task_custom_view-remove_view_from_favorites_project,2026-09-01,verified
Tasks,tasks-task_custom_view-delete_custom_view,Delete Custom View,DELETE,/api/v3/portal/[PORTALID]/tasks/customviews/[CUSTOMVIEWID],v3,[PORTALID]; [CUSTOMVIEWID],ZohoProjects.tasks.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-task_custom_view-delete_custom_view,2026-09-01,verified
Tasks,tasks-meta-get_blocking_waiting_tasks,Get Blocking/Waiting Tasks,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/blocking-waiting-tasks,v3,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-meta-get_blocking_waiting_tasks,2026-09-01,verified
Tasks,tasks-baseline-get_baselines,Get Baselines,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/baselines,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-baseline-get_baselines,2026-09-01,verified
Tasks,tasks-baseline-get_task_details_from_baseline,Get Task Details From Baseline,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/baselinedetails,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-baseline-get_task_details_from_baseline,2026-09-01,verified
Tasks,tasks-baseline-create_baseline,Create Baseline,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/baseline,v3,[PORTALID]; [PROJECTID],ZohoProjects.tasks.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#tasks-baseline-create_baseline,2026-09-01,verified
Time Logs,time_logs-time_log_operations-get_time_log_details,Get Time Log Details,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/logs/[LOGID],v3,[PORTALID]; [PROJECTID]; [LOGID],ZohoProjects.timesheets.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-time_log_operations-get_time_log_details,2026-09-01,verified
Time Logs,time_logs-time_log_operations-add_time_log,Add Time Log,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/log,v3,[PORTALID]; [PROJECTID],ZohoProjects.timesheets.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-time_log_operations-add_time_log,2026-09-01,verified
Time Logs,time_logs-time_log_operations-update_time_log,Update Time Log,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/logs/[LOGID],v3,[PORTALID]; [PROJECTID]; [LOGID],ZohoProjects.timesheets.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-time_log_operations-update_time_log,2026-09-01,verified
Time Logs,time_logs-time_log_operations-delete_time_log,Delete Time Log,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/logs/[LOGID],v3,[PORTALID]; [PROJECTID]; [LOGID],ZohoProjects.timesheets.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-time_log_operations-delete_time_log,2026-09-01,verified
Time Logs,time_logs-bulk_time_logs-get_time_logs,Get Time Logs,GET,/api/v3/portal/[PORTALID]/timelogs,v3,[PORTALID],ZohoProjects.timesheets.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-bulk_time_logs-get_time_logs,2026-09-01,verified
Time Logs,time_logs-bulk_time_logs-get_project_time_logs,Get Project Time Logs,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/timelogs,v3,[PORTALID]; [PROJECTID],ZohoProjects.timesheets.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-bulk_time_logs-get_project_time_logs,2026-09-01,verified
Time Logs,time_logs-bulk_time_logs-bulk_add_time_logs,Bulk Add Time logs,POST,/api/v3/portal/[PORTALID]/addbulktimelogs,v3,[PORTALID],ZohoProjects.timesheets.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-bulk_time_logs-bulk_add_time_logs,2026-09-01,verified
Time Logs,time_logs-bulk_time_logs-bulk_update_time_logs,Bulk Update Time Logs,PATCH,/api/v3/portal/[PORTALID]/logs,v3,[PORTALID],ZohoProjects.timesheets.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-bulk_time_logs-bulk_update_time_logs,2026-09-01,verified
Time Logs,time_logs-bulk_time_logs-bulk_delete_time_logs,Bulk Delete Time Logs,DELETE,/api/v3/portal/[PORTALID]/timelogs/bulkdelete,v3,[PORTALID],ZohoProjects.timesheets.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-bulk_time_logs-bulk_delete_time_logs,2026-09-01,verified
Time Logs,time_logs-timesheet_reports-get_time_log_report_portal,Get Time Log Report(Portal),GET,/api/v3/portal/[PORTALID]/timelogs/report,v3,[PORTALID],ZohoProjects.timesheets.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-timesheet_reports-get_time_log_report_portal,2026-09-01,verified
Time Logs,time_logs-timesheet_reports-get_time_log_report_project,Get Time Log Report(Project),GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/timelogs/report,v3,[PORTALID]; [PROJECTID],ZohoProjects.timesheets.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-timesheet_reports-get_time_log_report_project,2026-09-01,verified
Time Logs,time_logs-timesheet_reports-get_time_log_report_count,Get Time Log Report Count,GET,/api/v3/portal/[PORTALID]/timelogs/reports/count,v3,[PORTALID],ZohoProjects.timesheets.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#time_logs-timesheet_reports-get_time_log_report_count,2026-09-01,verified
Time Logs,time_logs-approvers-get_default_approver,Get Default Approver,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/timelogs/approver,v3,[PORTALID]; [PROJECTID],ZohoProjects.timesheets.READ,TBD,default-selection,https://projects.zoho.com/api-docs#time_logs-approvers-get_default_approver,2026-09-01,verified
Time Logs,time_logs-approvers-update_default_approver,Update Default Approver,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/timelogs/approver,v3,[PORTALID]; [PROJECTID],ZohoProjects.timesheets.UPDATE,TBD,default-selection,https://projects.zoho.com/api-docs#time_logs-approvers-update_default_approver,2026-09-01,verified
Time Logs,time_logs-pins-get_pinned_time_logs_project,Get Pinned Time Logs(Project),GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/timelogs/pin,v3,[PORTALID]; [PROJECTID],ZohoProjects.timesheets.READ,TBD,pin,https://projects.zoho.com/api-docs#time_logs-pins-get_pinned_time_logs_project,2026-09-01,verified
